GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/web-Stanford.html/web-Stanford.txt.gz.144.lp -o input/web-Stanford.html/web-Stanford.txt.gz.144.lp.sol
Reading problem data from 'input/web-Stanford.html/web-Stanford.txt.gz.144.lp'...
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
7219402 lines were read
GLPK Integer Optimizer 5.0
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
Preprocessing...
2312493 rows, 4906890 columns, 11562028 non-zeros
4906890 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 2312493
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
2312493 rows, 4906890 columns, 11562028 non-zeros
      0: obj =   0.000000000e+00 inf =   1.820e+02 (182)
     52: obj =   2.535000000e-01 inf =   1.300e+02 (130)
    104: obj =   5.063510000e-01 inf =   7.800e+01 (78)
    156: obj =   7.591770000e-01 inf =   2.600e+01 (26)
    182: obj =   8.856150000e-01 inf =   0.000e+00 (0)
* 25803: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 25831: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 25863: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 25894: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 25925: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 25953: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 25984: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26015: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 26043: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26074: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26105: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26136: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26164: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26195: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26226: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26254: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26285: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 26317: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26348: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26376: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26407: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26438: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26466: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26498: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26530: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26562: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26590: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26621: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26652: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26683: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26711: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26742: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26774: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26802: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26833: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26864: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26895: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 26923: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 26955: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 26986: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 27014: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 27045: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27076: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27107: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27135: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 27166: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27197: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27224: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 27256: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27288: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 27319: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27346: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 27377: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27408: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27439: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27467: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 27498: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27529: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27557: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 27588: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27619: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27650: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27678: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 27709: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27740: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27768: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 27799: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 27830: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 27862: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27889: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 27920: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27951: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 27979: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28010: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28041: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28072: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 28099: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 28130: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28161: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28192: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28223: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 28254: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28285: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28312: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28343: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28374: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28401: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28433: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28464: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28495: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28523: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28554: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 28585: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28615: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28646: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28677: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28708: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28735: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28766: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28797: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28825: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28856: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28887: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28918: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 28945: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 28976: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29007: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29038: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29065: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29097: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29128: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29159: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29186: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29217: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29248: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29279: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29310: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29341: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29373: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29400: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29431: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29462: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29493: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29520: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29552: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29583: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29610: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29641: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29672: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29703: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 29730: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29761: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29792: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29823: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 29850: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29881: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29912: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 29939: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 29971: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30003: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30034: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30066: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 30097: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30129: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30157: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30188: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30219: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30247: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30279: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 30310: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30342: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 30370: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30401: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30432: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30461: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30493: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30525: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30557: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30585: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30616: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30647: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30675: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30706: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30738: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30769: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30797: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30829: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30861: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30889: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 30920: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30952: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 30983: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31011: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31043: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31075: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31106: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31134: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31165: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31196: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31224: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31255: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31287: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31319: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31347: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31379: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31411: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31439: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31470: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31501: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31532: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31559: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31590: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31621: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31648: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31680: obj =   1.804607429e-01 inf =   0.000e+00 (159)
* 31711: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31742: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31769: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31800: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31831: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31858: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 31889: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31920: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31951: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 31978: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32009: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32040: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32071: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32102: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 32133: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 32164: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32191: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32222: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32253: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32284: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 32311: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32342: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32373: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32400: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32431: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 32462: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32493: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32520: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32551: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32582: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32609: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32640: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32671: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32702: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32729: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32760: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32791: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 32818: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 32849: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32880: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32911: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 32942: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 32969: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33000: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33031: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33058: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33089: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33120: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33151: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33178: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33209: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33240: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33269: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33300: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33331: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33362: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33389: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33420: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33451: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33482: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33509: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33540: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33571: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33598: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33629: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33660: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33691: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33719: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33750: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 33782: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33814: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33841: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33872: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33903: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33930: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 33961: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 33992: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34023: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34051: obj =   1.804607429e-01 inf =   0.000e+00 (159) 1
* 34083: obj =   1.804607429e-01 inf =   0.000e+00 (161)
* 34114: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 34145: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34172: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 34204: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34236: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34266: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 34297: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 34328: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34359: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34386: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 34417: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34448: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34476: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 34507: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34538: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34569: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34596: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 34627: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 34658: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34689: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34716: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 34747: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34778: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34805: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 34836: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34867: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34898: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 34929: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34960: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 34991: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35018: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35049: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35080: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35107: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35138: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35169: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35200: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35227: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35258: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35289: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35316: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35347: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35378: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35409: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35436: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35467: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35498: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35525: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35556: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35587: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35618: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35645: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35676: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35707: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 35734: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35765: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35796: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35826: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35857: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35888: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35919: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 35946: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 35977: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36008: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36035: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36066: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36097: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36128: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36155: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36186: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36217: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36244: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36275: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 36306: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36337: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36364: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36395: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36426: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36457: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36484: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36515: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36546: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36573: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36604: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36635: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36666: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 36693: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36723: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36754: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36783: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36814: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36845: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36876: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36903: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 36934: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 36965: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 36996: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37023: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 37054: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37085: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37112: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 37143: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37174: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37205: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37232: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 37263: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37294: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 37321: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 37352: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37383: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37414: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37441: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 37472: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37503: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37530: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 37561: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37591: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37622: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37649: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 37679: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37710: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37739: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 37770: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 37801: obj =   1.804607429e-01 inf =   0.000e+00 (154)
